                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                  1.904,                 2.2524,                 2.3529,                0.30868,                 0.1756,                0.15342,                0.05257,                  2.767,                 3.2037,                 2.7199,              0.0008912,              0.0008912,              0.0008912
                    114,                 2.0199,                 2.2543,                  2.256,                0.32903,                 0.2281,                 0.1426,                0.07502,                  2.664,                 3.0575,                 2.6578,              0.0008813,              0.0008813,              0.0008813
                    115,                  1.942,                 2.1361,                 2.2902,                0.32903,                 0.2281,                 0.1426,                0.07502,                  2.664,                 3.0575,                 2.6578,              0.0008714,              0.0008714,              0.0008714
                    116,                 2.0492,                 2.2124,                 2.4759,                0.33811,                0.21429,                0.18591,                0.08108,                 2.6108,                 2.8299,                 2.6179,              0.0008615,              0.0008615,              0.0008615
                    117,                 2.1371,                  2.322,                  2.601,                0.33811,                0.21429,                0.18591,                0.08108,                 2.6108,                 2.8299,                 2.6179,              0.0008516,              0.0008516,              0.0008516
                    118,                 1.8467,                 1.8842,                 2.1707,                0.31964,                0.14286,                0.16016,                0.05353,                 2.7547,                 3.0641,                 2.7004,              0.0008417,              0.0008417,              0.0008417
                    119,                 2.0845,                  2.242,                 2.3161,                0.31964,                0.14286,                0.16016,                0.05353,                 2.7547,                 3.0641,                 2.7004,              0.0008318,              0.0008318,              0.0008318
                    120,                 1.7065,                 2.2297,                 2.1047,                0.78626,                0.07143,                0.20114,                0.06914,                 2.7085,                 3.2256,                 2.6395,              0.0008219,              0.0008219,              0.0008219
                    121,                 1.8436,                 2.0492,                 2.0944,                0.78626,                0.07143,                0.20114,                0.06914,                 2.7085,                 3.2256,                 2.6395,               0.000812,               0.000812,               0.000812
                    122,                 1.9197,                 2.1208,                 2.0726,                0.62918,                0.03571,                0.07668,                 0.0273,                 3.0247,                 3.4971,                 2.8121,              0.0008021,              0.0008021,              0.0008021
                    123,                 1.6136,                 1.9543,                 2.0641,                0.62918,                0.03571,                0.07668,                 0.0273,                 3.0247,                 3.4971,                 2.8121,              0.0007922,              0.0007922,              0.0007922
                    124,                 1.6096,                 1.9313,                 2.0574,                0.27474,                0.12246,                0.15062,                 0.0476,                 2.6907,                 3.1301,                 2.5819,              0.0007823,              0.0007823,              0.0007823
                    125,                 1.9439,                 2.2161,                 2.4412,                0.27474,                0.12246,                0.15062,                 0.0476,                 2.6907,                 3.1301,                 2.5819,              0.0007724,              0.0007724,              0.0007724
                    126,                 1.8329,                 2.1855,                 2.2734,                0.40519,                0.14286,                0.17599,                0.06651,                 2.5856,                 3.1383,                 2.5262,              0.0007625,              0.0007625,              0.0007625
                    127,                 1.8747,                 2.3047,                 2.2838,                0.40519,                0.14286,                0.17599,                0.06651,                 2.5856,                 3.1383,                 2.5262,              0.0007526,              0.0007526,              0.0007526
                    128,                 1.8121,                 2.0858,                  2.159,                0.28903,                0.21429,                0.18929,                0.07553,                 2.6122,                 4.0292,                 2.5746,              0.0007427,              0.0007427,              0.0007427
                    129,                 2.0458,                 2.1163,                 2.3159,                0.28903,                0.21429,                0.18929,                0.07553,                 2.6122,                 4.0292,                 2.5746,              0.0007328,              0.0007328,              0.0007328
                    130,                 1.6497,                 2.1167,                 2.0724,                0.48285,                0.20081,                0.17408,                0.05745,                 2.6582,                  6.252,                 2.6272,              0.0007229,              0.0007229,              0.0007229
                    131,                 1.6691,                 1.9493,                 1.9232,                0.48285,                0.20081,                0.17408,                0.05745,                 2.6582,                  6.252,                 2.6272,               0.000713,               0.000713,               0.000713
                    132,                 1.8241,                 1.9696,                 2.1787,                0.34225,                0.14286,                0.12087,                0.02769,                 2.9674,                  9.334,                   2.88,              0.0007031,              0.0007031,              0.0007031
                    133,                 1.9258,                 2.0157,                 2.1954,                0.34225,                0.14286,                0.12087,                0.02769,                 2.9674,                  9.334,                   2.88,              0.0006932,              0.0006932,              0.0006932
                    134,                 1.7615,                  2.054,                 2.1399,                0.28359,                0.21429,                0.14794,                0.04773,                 2.7289,                 8.0474,                 2.7131,              0.0006833,              0.0006833,              0.0006833
                    135,                 1.9603,                 2.1242,                 2.2425,                0.28359,                0.21429,                0.14794,                0.04773,                 2.7289,                 8.0474,                 2.7131,              0.0006734,              0.0006734,              0.0006734
                    136,                 1.9284,                 2.1035,                 2.3061,                0.58849,                0.14286,                0.12801,                0.04202,                 3.1414,                 9.9186,                 2.9699,              0.0006635,              0.0006635,              0.0006635
                    137,                 1.9553,                 2.0947,                 2.3212,                0.58849,                0.14286,                0.12801,                0.04202,                 3.1414,                 9.9186,                 2.9699,              0.0006536,              0.0006536,              0.0006536
